OBJECTID,ACRES,FIRE_ID,FIRE_NAME,YEAR,STARTMONTH,STARTDAY,FIRE_TYPE,IRWINID,MAP_ID,MAP_PROG,ASMNT_TYPE,IG_DATE,PRE_ID,POST_ID,PERIM_ID,DNBR_OFFST,DNBR_STDDV,NODATA_THRESHOLD,GREENNESS_THRESHOLD,LOW_THRESHOLD,MODERATE_THRESHOLD,HIGH_THRESHOLD,COMMENTS,LATITUDE,LONGITUDE,SHAPEAREA,SHAPELEN
22090,46950,CA3567012100420160813,CHIMNEY,2016,8,13,Wildfire,AA6E1B45-641E-4389-BB11-6F822A266A8B,10005467,MTBS,Extended,20160813,804303520150704,804303520170709,,-46,46,-970,-150,50,243,470,,35.738,-121.075,0.0189310427923854,1.18518873802413
22091,29191,CA3574511858420160816,CEDAR,2016,8,16,Wildfire,59E7B803-DE13-4D24-942A-280E60B96089,10005157,MTBS,Extended,20160816,804103520160622,804103520170625,,1,22,-970,-150,70,218,410,,35.791,-118.571,0.0117775007555817,0.959991219175055
22092,4442,CA3577412082220160518,CAMP ROBERTS,2016,5,18,Wildfire,18281CC5-02EC-4CF7-AE05-9324747A6C3B,26559,MTBS,Initial,20160518,804303520150704,804303520160620,,17,32,-970,-150,70,340,9999,,35.744,-120.802,0.00179129940357601,0.294070151877465
22093,1477,CA3584111804120160601,CHIMNEY,2016,6,1,Wildfire,EC9B6C32-6381-48C9-88E5-2223DD4A2D07,10005152,MTBS,Extended,20160601,804103520150620,804103520170625,,-15,18,-970,-150,50,125,250,,35.855,-118.025,0.000596561797395588,0.128139702976375
22094,4346,CA3598611856520161030,MEADOW,2016,10,30,Wildfire,DF4874AE-D66F-4171-A0D1-7B04B8154396,10005165,MTBS,Extended,20161030,804103520160708,804103520170711,,-1,27,-970,-150,50,216,420,Used GeoMAC perimeter.,35.975,-118.579,0.00175758483166711,0.248683323584804
22095,5117,CA3601612132120160602,STONY,2016,6,2,Wildfire,1E95AC1E-5583-43CD-9CFC-EC871AB0E72D,10005454,MTBS,Initial,20160602,804303520160519,804303520160620,,42,25,-970,-150,50,370,9999,,35.989,-121.293,0.00206967998212533,0.338601809649564
22096,2837,CA3608212045920160702,CURRY,2016,7,2,Wildfire,E44C7456-FAFB-4804-BB6B-C92843A08EA3,10005458,MTBS,Initial,20160702,804303520160620,804303520160706,,18,9,-970,-150,30,220,440,,36.087,-120.45,0.00114919882564662,0.203783382624518
22097,2121,CA3608411857220161004,SLATE,2016,10,4,Wildfire,6ACB3205-DD5F-41BD-BA99-0348DD5CAA96,10005162,MTBS,Extended,20161004,804103520160708,804103520170711,,18,33,-970,-150,40,224,420,,36.082,-118.556,0.000859111891450072,0.244574138606198
22098,6852,CA3608912052220160809,MINERAL,2016,8,9,Wildfire,093651CD-DEF5-4BF9-B724-EE81EFF38F60,10005466,MTBS,Initial,20160809,804303520150821,804303520160823,,-46,19,-970,-150,50,178,350,,36.144,-120.523,0.00277692315029331,0.312256477769341
22099,2880,CA3611312128920160604,COLEMAN,2016,6,4,Wildfire,CB1C2648-7D5A-486F-93F0-92BA5DC244CE,10005451,MTBS,Extended,20160604,804303520150704,804303520170709,,-62,33,-970,-150,-10,151,340,,36.125,-121.284,0.00116706069674823,0.211822502386837
22100,1672,CA3622311855820161021,JACOBSON,2016,10,21,Wildfire,E06EDD7A-DCE1-460C-B4F1-4C195F1BC202,10005159,MTBS,Extended,20161021,804103520160622,804103520170625,,18,34,-970,-150,70,224,420,,36.233,-118.537,0.000678551367009294,0.172319205857348
22101,2315,CA3625811864820161102,HIDDEN,2016,11,2,Wildfire,393B31BF-683A-4133-A29D-E4EF67A13F2C,10005166,MTBS,Extended,20161102,804103520160708,804103520170727,,13,30,-970,-150,60,256,480,,36.267,-118.637,0.000939823828912012,0.323077448196842
22102,3826,CA3641412125020160522,METZ,2016,5,22,Wildfire,36D4951B-9D18-4D96-A49A-AAD8578AD12C,26560,MTBS,Initial,20160522,804303520150704,804303520160706,,-58,27,-970,-150,10,260,9999,,36.387,-121.217,0.00155528395890575,0.234352541620311
22103,132380,CA3646112190120160722,SOBERANES,2016,7,22,Wildfire,EB4671D6-4D4D-431A-A6A7-0B2C1A7FDF8A,10005400,MTBS,Extended,20160722,804403520150727,804403520170716,,-61,32,-970,-150,50,319,610,,36.322,-121.701,0.0537662245199952,3.35851118301256
22104,2282,CA3692911924620161011,SACATA,2016,10,11,Wildfire,AFBBBC68-E691-4901-94FB-F5488D9CBAFC,10005424,MTBS,Initial,20161011,804203420160917,804203420161019,,-19,20,-970,-150,30,241,480,Used modified GeoMac perimeter,36.927,-119.264,0.00093411984208964,0.144572024298867
22105,2487,CA3700411949520160730,GOOSE,2016,7,30,Wildfire,E5E67477-9C91-4E8B-B304-69C9FF2F2B67,10005430,MTBS,Extended,20160730,804203420160715,804203420170718,804203420160816,-31,26,-970,-150,10,185,390,Used modified GeoMac perimeter.,37.015,-119.466,0.00101937764172155,0.218258962761124
22106,4380,CA3710912184820160926,LOMA,2016,9,26,Wildfire,76EA5D44-2B73-427A-9D04-5F56E1E2D583,10005411,MTBS,Extended,20160926,804403420150828,804403420171004,,-34,31,-970,-150,50,302,580,,37.116,-121.818,0.00179735138798413,0.278542991796983
22107,1057,CA3759811955420160626,LAKES,2016,6,26,Unknown,,10005089,MTBS,Extended,20160626,804203420150713,804203420170718,,14,24,-970,-150,50,256,480,,37.6,-119.554,0.000436424278056722,0.121741592689445
22108,6163,CA3778011892120160917,OWENS RIVER,2016,9,17,Wildfire,201AE32E-1316-43EE-AD67-D3D628032F74,10005446,MTBS,Extended,20160917,804203420160715,804203420170718,,-7,20,-970,-150,50,286,550,,37.765,-118.911,0.00255042585675165,0.296100731801434
22109,3034,CA3779911892220160804,CLARK,2016,8,4,Wildfire,E1C61558-FFA3-4BA1-8CE2-455465FC2A07,10005431,MTBS,Extended,20160804,804203420160715,804203420170718,804203420160816,-5,24,-970,-150,50,205,400,Used modified GeoMac perimeter.,37.799,-118.916,0.00125626107142995,0.177351258907023
22110,1102,CA3780912030120160926,MARSHES,2016,9,26,Wildfire,4CEFAC8C-DC0E-4C1B-8181-708E471AEE1F,10005367,MTBS,Extended,20160926,804303420150922,804303420170911,,-69,29,-970,-150,50,290,470,,37.778,-120.282,0.000456361097892177,0.144776174035344
22111,6289,CA3852412206820160803,COLD,2016,8,3,Wildfire,281EFB30-AF69-4815-8625-7625CFF0AA42,10005390,MTBS,Initial,20160803,804403320160713,804403320160814,,-10,20,-970,-150,50,340,560,Used modified GeoMAC perimeter.,38.536,-122.077,0.00262960393660895,0.32011266510791
22112,1699,CA3880512281020160925,SAWMILL,2016,9,25,Wildfire,8FDEF194-6EEA-4566-BC0F-90997D6F56E4,10005418,MTBS,Initial,20160925,804503320160922,804503320161008,,8,30,-970,-150,100,332,600,Used modified GeoMac perimeter.,38.814,-122.841,0.000713321190501463,0.155829523426864
22113,3792,CA3890012260520160813,CLAYTON,2016,8,13,Wildfire,6C6371BD-49A5-4D69-A2E0-E6E8445B6F18,10005408,MTBS,Initial,20160813,804503320160805,804503320160821,,-26,20,-970,-150,50,330,480,Used modified GeoMAC perimeter.,38.915,-122.587,0.00159404351903359,0.349828132803232
22114,5743,CA3895812085620160628,TRAILHEAD,2016,6,28,Wildfire,69674CD0-6050-403D-B4CC-7BB6D1D0BF12,10005393,MTBS,Extended,20160628,804403320160627,804403320170630,,-24,18,-970,-150,10,244,500,Used modified GeoMAC perimeter.,38.963,-120.83,0.00241557135705647,0.312126704854246
22115,2828,CA4036812080220160911,WILLARD,2016,9,11,Wildfire,0517B37F-F8E9-4260-ABB2-308BC2FA6A8A,10004874,MTBS,Extended,20160911,804403220160713,804403220170716,,-37,16,-970,-150,30,155,320,,40.378,-120.749,0.00121379738806019,0.292042554758915
22116,2798,CA4128112031520160917,SOUP COMPLEX,2016,9,17,Wildfire,FDE55600-550F-4A2C-ADF6-72B4A2E3F012,10004876,MTBS,Extended,20160917,804403120160814,804403120170716,804303120161026,12,38,-970,-150,80,319,590,"Used modified GeoMAC perimeter.
Perimeter polygon included Soup, Soup 2, Soup 3, Soup 4, Soup 5, and Jess.",41.29,-120.269,0.00121720144003321,0.333584888377466
22117,3131,CA4162312355820160607,PONY,2016,6,7,Wildfire,D9DFCB7A-1C72-4270-90EC-58D229388B88,10004823,MTBS,Extended,20160607,804603120150725,804603120170714,,12,17,-970,-150,40,293,570,,41.614,-123.549,0.00136878104491448,0.233814312324525
22118,33940,CA4185312311520160828,GAP,2016,8,27,Wildfire,FD3E6CF9-9E66-4763-B3C0-88263D2D3968,10004828,MTBS,Extended,20160827,804603120150725,804603120170714,,-9,18,-970,-150,50,286,550,Used modified GeoMAC perimeter,41.856,-123.036,0.0148928121590123,0.812950804166982
22119,3960,CO3709810721320160910,GREATER GRACIA RX,2016,9,10,Prescribed Fire,,10005632,MTBS,Extended,20160910,803403420160621,803403420170624,,36,17,-970,-150,80,270,500,,37.108,-107.234,0.00162489354741273,0.258709444598701
22120,1732,CO3739510399220160317,MSR 2,2016,3,17,Wildfire,80E468CA-C925-4725-B16B-DA1503D2E3E1,26584,MTBS,Initial,20160317,803203420150402,803203420160404,,37,16,-970,-150,50,9999,9999,,37.383,-103.973,0.000713273137135957,0.168851822983309
22121,1367,CO3746610353820160616,PLUM CANYON,2016,6,15,Wildfire,A23A9445-30E7-4894-9E40-77E46D6BDC09,26585,MTBS,Initial,20160615,803203420150621,803203420160623,,-1,17,-970,-150,85,420,9999,,37.463,-103.553,0.00056353985087925,0.181270322830615
22122,1732,CO3765110836820160621,LONG DRAW,2016,6,21,Wildfire,67132D49-B7F4-4211-8D72-DC2103A1826B,10005643,MTBS,Initial,20160621,803503420150626,803503420160628,,13,14,-970,-150,10,130,9999,Used modified GeoMac perimeter.,37.649,-108.366,0.000715974548436329,0.201216003331144
22123,5769,CO3807010495520161003,BEULAH HILL,2016,10,3,Wildfire,42D2D548-482D-44AE-9AFC-2FC83167998B,10005706,MTBS,Initial,20161003,803303420151103,803303420161020,,-12,25,-970,-150,100,480,600,,38.07,-104.928,0.00239707525998167,0.417645055288407
22124,19023,CO3816110519920161017,JUNKINS,2016,10,17,Wildfire,E9B67DCA-89F2-4231-904F-C781B9E349D4,10005713,MTBS,Extended,20161017,803303420150815,803303420170804,703303420161113,-29,14,-970,-150,50,302,580,Used GeoMac perimeter.,38.14,-105.136,0.00791060509803492,1.06334392442201
22125,17977,CO3829210583320160708,HAYDEN PASS,2016,7,8,Wildfire,C4516263-A4A1-48BE-BC60-CC0A08B537F1,10005634,MTBS,Extended,20160708,803403320160707,803403320170624,,12,22,-970,-150,80,346,660,Used modified GeoMac perimeter.,38.296,-105.765,0.00749243897839741,0.684517874229414
22126,19918,CO3855210472420160128,IMPACT AREA,2016,1,28,Wildfire,6FD6EC20-6199-4B3B-84B3-B3FE53415D8E,10005775,MTBS,Initial,20160128,803303320150324,803303320160310,,-5,29,-970,-150,50,9999,9999,,38.585,-104.768,0.00833373525774556,0.433196626985401
22127,1578,CO3856310850620160614,KELSO,2016,6,14,Wildfire,2E537408-7A71-42B4-BA95-8DE761AF8AF9,10005565,MTBS,Extended,20160614,803603320140630,803603320170622,,14,33,-970,-150,70,222,410,,38.555,-108.508,0.000659956931337855,0.239689143326674
22128,1873,CO3858610485820160220,SULLIVAN PARK,2016,2,20,Wildfire,707442A0-3AA4-4AD7-9B29-327BCAD8CFF3,10005691,MTBS,Initial,20160220,803303320140305,803303320160310,,0,11,-970,-150,50,205,400,,38.547,-104.88,0.000783500145534122,0.255581034661249
22129,2451,CO3880110362120160219,PUMKIN CENTER,2016,2,19,Wildfire,BF71B55C-ECCF-41FB-B4B5-CF5D21B997B6,10005799,MTBS,Initial,20160219,803303320160122,803203320160303,,41,7,-970,-150,50,300,9999,,38.881,-103.689,0.00102972030643879,0.246135640991289
22130,1739,CO3983410781120160329,RX MILLER CREEK-HAY FLATS,2016,3,29,Prescribed Fire,2E62946A-BE12-4F2C-9852-D660BB0A7DA3,10005508,MTBS,Initial,20160329,803503220150626,803503220160628,,21,12,-970,-150,100,430,9999,,39.848,-107.785,0.000740811343412305,0.334368599079559
22131,5141,CO3986910746520160808,LOST SOLAR,2016,8,8,Wildfire,55D8E089-D719-4272-9E61-D39E908FBEE4,10005481,MTBS,Extended,20160808,803503220160714,803503220170701,803503220161103,18,20,-970,-150,100,278,500,,39.893,-107.421,0.0021913171749705,0.351912394312319
22132,1063,CO4011910832820160629,BLAIR,2016,6,29,Wildfire,2A1552F2-7D6B-4AAD-819E-57E5F0221996,10005801,MTBS,Extended,20160629,803503220150728,803503220170717,,-19,13,-970,-150,20,140,300,,40.105,-108.312,0.000454578967761319,0.160553985812447
22133,1867,CO4092710434920160218,CO RD 128,2016,2,18,Wildfire,B5FA8703-BD87-44AC-89E8-B14C45808078,10005553,MTBS,Initial,20160218,803303220150308,803303220160223,,41,9,-970,-150,80,9999,9999,,40.938,-104.328,0.000808224538524469,0.168732689105874
22134,44221,CO4095810663420160619,BEAVER CREEK,2016,6,19,Wildfire,B98F81CC-DC51-4CCB-9A46-1AFFFFA8D229,10005523,MTBS,Extended,20160619,803503220150728,803503220170701,,26,32,-970,-150,80,206,380,Used GeoMAC perimeter with minor edits.,40.957,-106.505,0.0191382734710812,2.56354668385874
22135,1591,FL2541008070020160221,FLEVP FY16 RX BLOCK B,2016,2,21,Prescribed Fire,,10007033,MTBS,Initial,20160221,801504220150206,801504220160225,,19,12,-970,-150,50,380,9999,,25.41,-80.707,0.000577853864255627,0.124128614768722
22136,10986,FL2594608131020160506,BIRDON,2016,5,6,Wildfire,E02BDD3C-CE73-4AE2-8DAE-ADBFBDCBFC1B,25117,MTBS,Initial,20160506,801604220150504,801504220160515,,-10,-9999,-970,-150,50,330,520,Mapped with TURNER RX fire - North part of burn scar. Could not separate based on available imagery.,25.944,-81.296,0.00400679668876693,0.638665706007685
22137,2429,FL2595808116520160420,IPP 16 TREATMENT 2 WINDMILL RXS,2016,4,20,Prescribed Fire,,10007022,MTBS,Initial,20160420,801504220140424,801504220160515,,6,16,-970,-150,-40,330,9999,,25.98,-81.153,0.000886065733092452,0.177130766873741
22138,1064,FL2615508143020160715,PANTHER,2016,7,15,Wildfire,54ED477D-B4D2-4B0A-A48A-0C7CF8AE83F8,10007002,MTBS,Initial,20160715,801604220150824,801604220160810,,-22,27,-970,-150,10,285,9999,,26.165,-81.471,0.00038885798578257,0.134713601406749
22139,840,FL2620608045520160704,INDEPENDENCE DAY,2016,7,4,Wildfire,216E22BC-9658-4BEC-8511-D4EEDCAE8566,10007007,MTBS,Initial,20160704,801504220150817,801504220160718,,56,27,-970,-150,50,9999,9999,,26.204,-80.552,0.000307340806316962,0.106237099325435
22140,1062,FL2770108130720161116,N CONVENTIONAL RANGE,2016,11,16,Wildfire,23266F96-9B70-451F-B89B-1512F78CA7BF,10006992,MTBS,Initial,20161116,801604120151112,801604120161216,,8,23,-970,-150,50,425,9999,,27.714,-81.312,0.000393320288670965,0.145733014025072
22141,638,FL2774808211820160425,THATCHER,2016,4,25,Wildfire,606BDBB7-CB4F-457A-A01B-356A5400ABB0,10006983,MTBS,Initial,20160425,801604120150520,801604120160506,,39,15,-970,-150,65,350,9999,,27.753,-82.128,0.000236671933437251,0.06243883220558
22142,676,FL2831808094220160530,BULL BRANCH,2016,5,30,Wildfire,A1F53562-8BF2-4401-B851-6726FA0B5464,10006921,MTBS,Initial,20160530,801604020140720,801604020160709,,11,28,-970,-150,50,9999,9999,,28.316,-80.944,0.000251880730221217,0.0954444394002405
22143,957,FL2852608089320160627,TWIN FIRE,2016,6,27,Wildfire,7FEB9C87-33E0-40C7-96C6-A9C1E5410581,10006923,MTBS,Initial,20160627,801604020140720,801604020160709,,9,49,-970,-150,80,9999,9999,,28.531,-80.897,0.000357145574898288,0.171478173442654
22144,1289,FL2854208067920160409,FLMIR FY2016 RX UNIT 6.3,2016,4,9,Prescribed Fire,,10006928,MTBS,Initial,20160409,801604020160506,801604020160522,,-27,29,-970,-150,20,9999,9999,,28.545,-80.714,0.000481173490539052,0.221221344800703
22145,804,FL2856508090820160927,OLD 50,2016,9,27,Wildfire,0FAEC1CE-FF42-49F0-8188-CEF2A074F6F6,10006924,MTBS,Initial,20160927,801604020151112,701604020161021,,49,-40,-970,-150,20,9999,9999,,28.547,-80.906,0.000300048151768235,0.0909083562262192
22146,1430,FL2857808062820160401,FLMIR FY2016 RX UNIT 7.1,2016,4,1,Prescribed Fire,,10006929,MTBS,Initial,20160401,801604020150504,801604020160506,,1,18,-970,-150,50,9999,9999,,28.578,-80.627,0.00053381266613883,0.216524024746797
22147,926,FL2865008102620160219,BRUMLEY FLAD,2016,2,19,Wildfire,BA881129-7EF4-4DE5-B1E7-F1C4B9CE8C0A,10007059,MTBS,Initial,20160219,801604020160216,801604020160404,,26,26,-970,-150,10,9999,9999,,28.647,-81.023,0.000345823241114103,0.259940547688465
22148,550,FL2873808148720160710,SPRINGS,2016,7,10,Wildfire,78011E4F-3938-45B6-930D-B7821F5A48EB,10006931,MTBS,Initial (SS),20160710,,801604020160725,,-9999,-9999,9999,9999,500,-9999,-9999,,28.739,-81.485,0.00020580816292134,0.0968052119756932
22149,1002,FL2883808083320160506,BILLS HILL 2016,2016,5,6,Prescribed Fire,,10006926,MTBS,Initial,20160506,801604020150707,801604020160623,,-21,22,-970,-150,50,9999,9999,,28.833,-80.832,0.000375101030868616,0.110986962612835
22150,754,FL2902008159020160524,UNNAMED,2016,5,24,Prescribed Fire,,10007039,MTBS,Initial (SS),20160524,,801604020160607,,-9999,-9999,9999,9999,450,-9999,-9999,,29.021,-81.583,0.0002828562328213,0.0856291677551662
22151,576,FL2902008159020160706,UNNAMED,2016,7,6,Prescribed Fire,,10007040,MTBS,Initial (SS),20160706,,801604020160709,,-9999,-9999,9999,9999,300,-9999,-9999,,29.025,-81.557,0.000215947354542031,0.089698867773436
22152,1123,FL2906008159020160707,UNNAMED,2016,7,7,Prescribed Fire,,10007044,MTBS,Initial (SS),20160707,,801604020160709,,-9999,-9999,9999,9999,350,-9999,-9999,fire scar to the South is earlier fire and not included.,29.063,-81.581,0.000421229932374518,0.0924602630617688
22153,685,FL2906008161020160826,UNNAMED,2016,8,26,Prescribed Fire,,10007045,MTBS,Initial (SS),20160826,,801604020160911,,-9999,-9999,9999,9999,400,-9999,-9999,,29.06,-81.607,0.000256919022863321,0.110774727735182
22154,2891,FL2906608141320160707,MIDNIGHT,2016,7,7,Wildfire,AEA6D224-57E9-4805-93EC-C119F943EF23,10007003,MTBS,Initial,20160707,801604020150621,801604020160725,,-19,13,-970,-150,20,9999,9999,,29.059,-81.411,0.00108424070517325,0.323708113063755
22155,727,FL2911008189020160222,UNNAMED,2016,2,22,Prescribed Fire,,10006933,MTBS,Initial,20160222,801604020150402,801604020160404,,12,31,-970,-150,50,9999,9999,,29.105,-81.886,0.000272789705909057,0.14663065775032
22156,847,FL2913008165020160419,UNNAMED,2016,4,19,Prescribed Fire,,10007049,MTBS,Initial,20160419,801604020160404,801604020160506,,-84,24,-970,-150,-20,9999,9999,,29.122,-81.646,0.00031785065542941,0.107333301506695
22157,1016,FL2914008155020160218,UNNAMED,2016,2,18,Prescribed Fire,,10007050,MTBS,Initial,20160218,801604020140330,801604020160404,,-2,20,-970,-150,50,9999,9999,,29.147,-81.547,0.000381591543628295,0.0883905141231745
22158,947,FL2929008171020160608,UNNAMED,2016,6,8,Prescribed Fire,,10007052,MTBS,Initial,20160608,801604020160607,801604020160623,,18,11,-970,-150,50,9999,9999,,29.283,-81.706,0.000356001344597359,0.144931193918515
22159,527,FL2932008177220160505,ISLAND,2016,5,5,Wildfire,B2AA3622-7BD2-4663-A063-55EF204E9E1B,10006943,MTBS,Initial,20160505,801604020160404,801604020160506,,-46,43,-970,-150,-10,9999,9999,,29.318,-81.767,0.000198186937533904,0.066135639655971
22160,1617,FL2932008179020160608,UNNAMED,2016,6,8,Prescribed Fire,,10007053,MTBS,Initial,20160608,801604020160506,801604020160623,,-60,13,-970,-150,50,9999,9999,,29.313,-81.791,0.000607702768664798,0.107231040339094
22161,667,FL2936008182020160610,BLOCKS B N,2016,6,10,Prescribed Fire,,10007054,MTBS,Initial (SS),20160610,,801604020160709,,-9999,-9999,9999,9999,400,-9999,-9999,,29.356,-81.825,0.00025084077937315,0.0729733276666882
22162,1314,FL2939108170620160130,CPT 33 SYRACUSE,2016,1,30,Prescribed Fire,0B230FFD-5B76-43BC-A4B7-AC1A8A17024A,10006942,MTBS,Initial,20160130,801704020150220,801704020160207,,-45,15,-970,-150,-10,9999,9999,,29.386,-81.705,0.000494414143021534,0.0999337816307984
22163,605,FL2945008166020160214,UNNAMED,2016,2,14,Prescribed Fire,,10006938,MTBS,Initial,20160214,801604020150402,801604020160404,,76,45,-970,-150,90,9999,9999,,29.463,-81.653,0.000227700692516011,0.0817410830746823
22164,716,FL2969308346220160529,TIDE SWAMP,2016,5,29,Wildfire,DCCFEF5D-D780-4747-B305-F2B385C49FF8,10007051,MTBS,Initial,20160529,801803920150502,801803920160621,,9,12,-970,-150,35,315,9999,,29.711,-83.45,0.000270459973336469,0.0832741633377498
22165,3803,FL2992008496020160202,BURN UNIT 110,2016,2,2,Prescribed Fire,,10006818,MTBS,Initial,20160202,801803920160129,801803920160214,,40,17,-970,-150,80,400,9999,,29.932,-84.958,0.00143808662738453,0.239460287341598
22166,6587,FL3002008477020160229,UNNAMED,2016,2,29,Prescribed Fire,,10006217,MTBS,Initial,20160229,801803920160129,801803920160301,,46,19,-970,-150,80,450,9999,,29.997,-84.741,0.00249250728732264,0.545585288653533
22167,813,FL3002608455720160208,WOOD LAKE,2016,2,8,Wildfire,141C619F-D4B9-4FE2-BCB8-CFC0037E52C9,10006215,MTBS,Initial,20160208,801803920160129,801803920160214,,35,20,-970,-150,90,380,9999,,30.038,-84.554,0.000308021048534496,0.163815793198189
22168,2970,FL3004008504020160818,UNNAMED,2016,8,18,Prescribed Fire,,10006887,MTBS,Initial,20160818,801903920151016,801903920161002,,-27,13,-970,-150,-10,9999,9999,,30.026,-85.028,0.00112431825578963,0.384568100107757
22169,2433,FL3006008500020160816,UNNAMED,2016,8,16,Prescribed Fire,,10006888,MTBS,Initial,20160816,801903920151016,801903920161002,,-17,20,-970,-150,10,9999,9999,,30.054,-85.001,0.000921350115568738,0.357324769511624
22170,559,FL3006208439320160218,FLSMR FY16 RX ALPHA 327,2016,2,18,Prescribed Fire,,10006774,MTBS,Initial,20160218,801803920160214,801803920160402,,13,39,-970,-150,50,9999,9999,,30.064,-84.395,0.000211855106379383,0.0914021342975773
22171,828,FL3008408428820160217,BU 205-206-340,2016,2,17,Prescribed Fire,65F4FB44-647D-4C6E-95F0-C57118CA1965,10006770,MTBS,Initial,20160217,801803920160214,801803920160402,,-22,45,-970,-150,10,9999,9999,,30.085,-84.294,0.000313635866059463,0.167812147927571
22172,2346,FL3009008507020160217,UNNAMED,2016,2,17,Prescribed Fire,,10006891,MTBS,Initial,20160217,801903920160205,801903920160221,,8,16,-970,-150,40,9999,9999,,30.092,-85.069,0.000888523632943913,0.212241456868625
22173,3401,FL3010008504020160516,UNNAMED,2016,5,16,Prescribed Fire,,10006910,MTBS,Initial (SS),20160516,,801903920160527,,-9999,-9999,9999,9999,400,-9999,-9999,,30.09,-85.028,0.0012883135936739,0.221459183340855
22174,3547,FL3012008474020160303,UNNAMED,2016,3,3,Prescribed Fire,,10006798,MTBS,Initial,20160303,801803920160301,801803920160402,,-8,25,-970,-150,20,400,9999,,30.107,-84.833,0.00134359145028592,0.501317711526824
22175,1736,FL3012408491620160621,BU 63,2016,6,21,Prescribed Fire,529BA047-978E-482C-831C-6C03EE72E782,10006817,MTBS,Initial,20160621,801803920130731,801803920160707,,15,28,-970,-150,50,500,9999,,30.122,-84.914,0.00065799850656318,0.116191779480669
22176,1036,FL3012608430620160209,FLSMR FY16 RX CHARLIE 209,2016,2,9,Prescribed Fire,,10006574,MTBS,Initial,20160209,801803920160129,801803920160214,,31,21,-970,-150,80,380,9999,,30.106,-84.299,0.000392389431021547,0.101715301997893
22177,2574,FL3013008447020160229,BURN UNIT 337,2016,2,29,Prescribed Fire,,10006819,MTBS,Initial,20160229,801803920150502,801803920160402,,33,46,-970,-150,100,400,9999,,30.118,-84.469,0.000975285274314854,0.300635842039995
22178,1887,FL3013008453020160712,UNNAMED,2016,7,12,Prescribed Fire,,10006803,MTBS,Initial,20160712,801803920150721,801803920160723,,-30,11,-970,-150,20,400,9999,,30.134,-84.525,0.000715095556225983,0.120916444154726
22179,2312,FL3015008417020160229,UNNAMED,2016,2,29,Prescribed Fire,,10006831,MTBS,Initial,20160229,801803920160301,801803920160402,,-37,44,-970,-150,10,400,9999,,30.156,-84.053,0.000876281824527859,0.415944181526571
22180,2584,FL3015008451020160215,BURN UNIT 331,2016,2,15,Prescribed Fire,,10006664,MTBS,Initial,20160215,801803920160214,801803920160301,,-2,28,-970,-150,50,350,9999,,30.15,-84.506,0.000979357919612166,0.214449753337012
22181,3854,FL3015008463020160301,BURN UNIT 328,2016,3,1,Prescribed Fire,,10006822,MTBS,Initial,20160301,801803920150502,801803920160418,,17,22,-970,-150,80,450,9999,,30.152,-84.629,0.00146056754013776,0.259840270083837
22182,2357,FL3015008506020160112,UNNAMED,2016,1,12,Prescribed Fire,,10006911,MTBS,Initial,20160112,801903920160104,801903920160120,,-2,18,-970,-150,20,360,9999,,30.148,-85.053,0.000893131319248359,0.127743719954953
22183,2330,FL3015608474720160126,BU 51,2016,1,26,Prescribed Fire,A7FDAFA0-C17C-4B37-89F6-50877A685576,10006214,MTBS,Initial,20160126,801903920160104,801803920160129,,10,14,-970,-150,50,360,9999,,30.161,-84.742,0.000883247138033911,0.553335655757132
22184,2572,FL3015808478620160130,BU 50,2016,1,30,Prescribed Fire,892ABE76-3891-4770-9A52-F7CFB7857AC2,10006211,MTBS,Initial,20160130,801803920160129,801803920160214,,35,20,-970,-150,50,9999,9999,,30.155,-84.785,0.000974868997276781,0.541255174095202
22185,2565,FL3016008447020160215,BURN UNIT 332,2016,2,15,Prescribed Fire,,10006662,MTBS,Initial,20160215,801803920160214,801803920160301,,-2,28,-970,-150,50,350,9999,,30.161,-84.464,0.000972325990181801,0.147656567050662
22186,821,FL3017008495020160930,UNNAMED,2016,9,30,Prescribed Fire,,10006916,MTBS,Initial,20160930,801903920151016,801903920161002,,-9,21,-970,-150,-10,380,9999,,30.169,-84.968,0.000311408915337197,0.15755441779242
22187,1377,FL3018008502020160124,UNNAMED,2016,1,24,Prescribed Fire,,10006919,MTBS,Initial,20160124,801903920160120,801903920160205,,23,17,-970,-150,50,380,9999,,30.182,-85.016,0.000522072676381312,0.32616278183235
22188,1717,FL3019008497020160610,UNNAMED,2016,6,10,Prescribed Fire,,10006879,MTBS,Initial,20160610,801903920160527,701903920160620,,-19,29,-970,-150,40,9999,9999,,30.191,-84.973,0.000650994785418675,0.197813202617112
22189,1315,FL3019408186820160221,03-16 CECIL WF,2016,2,21,Wildfire,6EEBA5E3-A46B-496B-86FA-CAB39097C490,10006966,MTBS,Initial,20160221,801703920150511,801703920160427,,9,11,-970,-150,60,315,9999,,30.189,-81.887,0.000498674436112454,0.167140127509319
22190,2793,FL3020008475020160225,UNNAMED,2016,2,25,Prescribed Fire,,10006665,MTBS,Initial,20160225,801803920160214,801803920160301,,1,13,-970,-150,50,330,9999,,30.194,-84.745,0.00105909146403086,0.323278181806302
22191,847,FL3020008494020160930,UNNAMED,2016,9,30,Prescribed Fire,,10006833,MTBS,Initial,20160930,801803920160925,801803920161011,,12,17,-970,-150,50,400,9999,,30.19,-84.933,0.000321121190108954,0.248077627594471
