OBJECTID,ACRES,FIRE_ID,FIRE_NAME,YEAR,STARTMONTH,STARTDAY,FIRE_TYPE,IRWINID,MAP_ID,MAP_PROG,ASMNT_TYPE,IG_DATE,PRE_ID,POST_ID,PERIM_ID,DNBR_OFFST,DNBR_STDDV,NODATA_THRESHOLD,GREENNESS_THRESHOLD,LOW_THRESHOLD,MODERATE_THRESHOLD,HIGH_THRESHOLD,COMMENTS,LATITUDE,LONGITUDE,SHAPEAREA,SHAPELEN
23755,3015,KS3813809649920170506,UNNAMED,2017,5,6,Unknown,,10010682,MTBS,Initial (SS),20170506,,802703420170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.127,-96.476,0.00125416620487026,0.600385012598848
23756,1555,KS3814409599620170506,UNNAMED,2017,5,6,Unknown,,10010630,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.142,-95.991,0.000646725262403983,0.355569855127081
23757,9393,KS3814809641020170411,UNNAMED,2017,4,11,Unknown,,10010829,MTBS,Initial,20170411,802803320170310,802803320170411,,38,47,-970,-150,40,9999,9999,Mapped fire using prairie fire mapping protocol.,38.149,-96.43,0.00390697391922884,0.942868471992747
23758,7879,KS3815009623920170411,UNNAMED,2017,4,11,Unknown,,10010546,MTBS,Initial,20170411,802803320170310,802803320170411,,38,47,-970,-150,50,9999,9999,Mapped fire using prairie fire mapping protocol.,38.139,-96.233,0.00327728538073648,0.613626562750073
23759,3253,KS3815309667420170506,UNNAMED,2017,5,6,Unknown,,10010709,MTBS,Initial (SS),20170506,,802703420170506,,-9999,-9999,9999,9999,150,-9999,-9999,Mapped fire using prairie fire mapping protocol.,38.152,-96.675,0.00135334879646723,0.308200202014736
23760,3826,KS3816009637420170411,UNNAMED,2017,4,11,Unknown,,10010549,MTBS,Initial,20170411,802803320170310,802803320170411,,38,47,-970,-150,50,9999,9999,"Mapped fire using prairie fire mapping protocol.
",38.161,-96.372,0.00159183833642286,0.445623585839847
23761,1569,KS3816109659120170506,UNNAMED,2017,5,6,Unknown,,10010708,MTBS,Initial (SS),20170506,,802703420170506,,-9999,-9999,9999,9999,150,-9999,-9999,Mapped fire using prairie fire mapping protocol.,38.164,-96.593,0.000652770183476974,0.282379754802173
23762,5635,KS3816309631720170506,UNNAMED,2017,5,6,Unknown,,10010678,MTBS,Initial (SS),20170506,,802703420170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.165,-96.32,0.00234436895599551,0.42890511252315
23763,1907,KS3816509522520170506,UNNAMED,2017,5,6,Unknown,,10010629,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.165,-95.22,0.000793644913950112,0.369854945015213
23764,8686,KS3817109651220170506,UNNAMED,2017,5,6,Unknown,,10010804,MTBS,Initial (SS),20170506,,802703420170506,,-9999,-9999,9999,9999,60,-9999,-9999,Mapped fire using prairie fire mapping protocol.,38.185,-96.512,0.00361437325637608,0.761049888406469
23765,3340,KS3817209610920170506,UNNAMED,2017,5,6,Unknown,,10010628,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.175,-96.104,0.00138980996760557,0.636932418324248
23766,1046,KS3817209614620170506,UNNAMED,2017,5,6,Unknown,,10010624,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,,38.17,-96.148,0.000435540599882111,0.221681745156386
23767,3660,KS3817409701320170419,UNNAMED,2017,4,19,Unknown,,10010732,MTBS,Initial,20170419,802803320170310,702803320170419,,-75,16,-970,-150,20,9999,9999,"Mapped fire using prairie fire mapping protocol.
",38.175,-97.017,0.00152292817038029,0.599902702222778
23768,5934,KS3819309660620170411,UNNAMED,2017,4,11,Unknown,,10010544,MTBS,Initial,20170411,802803320170310,802803320170411,,38,47,-970,-150,50,9999,9999,Mapped fire using prairie fire mapping protocol.,38.194,-96.606,0.00247000234633267,0.423531296517949
23769,4306,KS3819309675320170419,UNNAMED,2017,4,19,Unknown,,10010714,MTBS,Initial,20170419,802803320170310,702803320170419,,-94,25,-970,-150,20,9999,9999,Mapped fire using prairie fire mapping protocol.,38.194,-96.747,0.00179212048966308,0.566568217509627
23770,8518,KS3819709991720170306,HODGEMAN COUNTY,2017,3,6,Wildfire,1BED2E36-AB21-4B0B-A8E5-5BDCAA7FB239,10009195,MTBS,Initial,20170306,803003320160305,803003320170308,,17,15,-970,-150,50,9999,9999,,38.143,-99.853,0.00354315966431183,0.581750114225973
23771,32195,KS3820209663620170419,UNNAMED,2017,4,19,Unknown,,10010796,MTBS,Initial,20170419,802803320170310,702803320170419,,-75,16,-970,-150,50,9999,9999,"Mapped fire using prairie fire mapping protocol.
",38.283,-96.637,0.013417732568939,2.35122487951924
23772,1402,KS3821609703620170419,UNNAMED,2017,4,19,Unknown,,10010731,MTBS,Initial,20170419,802803320170310,702803320170419,,-75,16,-970,-150,20,9999,9999,"Mapped fire using prairie fire mapping protocol.
",38.213,-97.033,0.000583743258218799,0.216915506842718
23773,26217,KS3823309636220170411,UNNAMED,2017,4,11,Unknown,,10010832,MTBS,Initial,20170411,802803320170310,802803320170411,,38,47,-970,-150,40,9999,9999,Mapped fire using prairie fire mapping protocol.,38.256,-96.352,0.0109187163544297,1.2344239200648
23774,2669,KS3823509653620170411,UNNAMED,2017,4,11,Unknown,,10010469,MTBS,Initial,20170411,802803320170310,802803320170411,,38,47,-970,-150,50,9999,9999,,38.239,-96.536,0.00111169675519906,0.293551807561707
23775,5017,KS3824209659920170411,UNNAMED,2017,4,11,Unknown,,10010545,MTBS,Initial,20170411,802803320170310,802803320170411,,38,47,-970,-150,50,9999,9999,Mapped fire using prairie fire mapping protocol.,38.241,-96.595,0.00208950211054135,0.413453440224867
23776,8600,KS3824309676120170411,UNNAMED,2017,4,11,Unknown,,10010536,MTBS,Initial,20170411,802803320170310,802803320170411,,38,47,-970,-150,50,9999,9999,Mapped fire using prairie fire mapping protocol.,38.242,-96.766,0.00358153937793396,0.570254787605661
23777,1039,KS3825209585820170506,UNNAMED,2017,5,6,Unknown,,10010622,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.243,-95.849,0.00043280779320059,0.375320862618646
23778,2586,KS3826809691920170419,UNNAMED,2017,4,19,Unknown,,10010729,MTBS,Initial,20170419,802803320170310,702803320170419,,-75,16,-970,-150,50,9999,9999,"Mapped fire using prairie fire mapping protocol.
",38.265,-96.919,0.0010773903708072,0.426848279395205
23779,6138,KS3828109661520170411,UNNAMED,2017,4,11,Unknown,,10010540,MTBS,Initial,20170411,802803320170310,802803320170411,,38,47,-970,-150,50,9999,9999,Mapped fire using prairie fire mapping protocol.,38.285,-96.61,0.00255774829222296,0.546573107302608
23780,1490,KS3828309575820170506,UNNAMED,2017,5,6,Unknown,,10010620,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.285,-95.76,0.00062097591441588,0.279139546042179
23781,1375,KS3828609684520170419,UNNAMED,2017,4,19,Unknown,,10010728,MTBS,Initial,20170419,802803320170310,702803320170419,,-75,16,-970,-150,20,9999,9999,"Mapped fire using prairie fire mapping protocol.
",38.288,-96.833,0.000573191546513917,0.294641008592036
23782,38725,KS3828709643620170411,UNNAMED,2017,4,11,Unknown,,10010689,MTBS,Initial (SS),20170411,,802703420170506,,-9999,-9999,9999,9999,220,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.28,-96.429,0.0161373226187641,2.74324088780278
23783,2754,KS3829509689420170419,UNNAMED,2017,4,19,Unknown,,10010727,MTBS,Initial,20170419,802803320170310,702803320170419,,-75,16,-970,-150,50,9999,9999,"Mapped fire using prairie fire mapping protocol.
",38.297,-96.897,0.00114789033447955,0.408395359211423
23784,3954,KS3831609652920170506,UNNAMED,2017,5,6,Unknown,,10010616,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.333,-96.53,0.00164897249734562,0.802896087505862
23785,2744,KS3831809584320170506,UNNAMED,2017,5,6,Unknown,,10010618,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.316,-95.85,0.00114416482492839,0.499109557300457
23786,11637,KS3833309674420170419,UNNAMED,2017,4,19,Unknown,,10010741,MTBS,Initial,20170419,802803320170310,702803320170419,,38,47,-970,-150,40,9999,9999,Mapped fire using prairie fire mapping protocol.,38.32,-96.738,0.00485168909940325,0.917219908197723
23787,1205,KS3833809624820170506,UNNAMED,2017,5,6,Unknown,,10010611,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.339,-96.25,0.000502733287621482,0.25393241986464
23788,3511,KS3833909633420170506,UNNAMED,2017,5,6,Unknown,,10010614,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.339,-96.334,0.00146425970179977,0.454535163845154
23789,2884,KS3834109686420170419,UNNAMED,2017,4,19,Unknown,,10010722,MTBS,Initial,20170419,802803320170310,702803320170419,,-75,16,-970,-150,50,9999,9999,"Mapped fire using prairie fire mapping protocol.
",38.34,-96.864,0.00120290498148377,0.411065349573717
23790,1147,KS3836209592620170506,UNNAMED,2017,5,6,Unknown,,10010609,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.366,-95.927,0.000478686123315723,0.319918638840071
23791,9917,KS3838109674720170411,UNNAMED,2017,4,11,Unknown,,10010458,MTBS,Initial,20170411,802803320170310,802803320170411,,38,47,-970,-150,50,9999,9999,,38.385,-96.737,0.00413873154893633,0.593659829163245
23792,3388,KS3838609682320170419,UNNAMED,2017,4,19,Unknown,,10010748,MTBS,Initial,20170419,802803320170411,702803320170419,,-94,25,-970,-150,40,9999,9999,Mapped fire using prairie fire mapping protocol.,38.39,-96.824,0.0014139121595449,0.372445240670513
23793,2765,KS3842609634920170506,UNNAMED,2017,5,6,Unknown,,10010605,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.45,-96.361,0.00115491137555573,0.64134920728216
23794,2944,KS3844209657320171113,FALL 2017 SOUTH BIG/HQ,2017,11,13,Prescribed Fire,6179F624-6884-4D1F-9B78-B5ADA34B2082,10010023,MTBS,Initial,20171113,802803320151202,802803320171121,,42,11,-970,-150,120,9999,9999,,38.437,-96.577,0.00122917359890812,0.231104627926238
23795,6541,KS3844609577520170506,UNNAMED,2017,5,6,Unknown,,10010607,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.45,-95.775,0.0027319477436062,1.13801373601666
23796,6272,KS3845009661620170506,UNNAMED,2017,5,6,Unknown,,10010791,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,Mapped fire using prairie fire mapping protocol.,38.451,-96.622,0.0026196726850067,0.464534284445721
23797,1159,KS3845209683220170419,UNNAMED,2017,4,19,Unknown,,10010713,MTBS,Initial,20170419,802803320170310,702803320170419,,-75,16,-970,-150,20,9999,9999,"Mapped fire using prairie fire mapping protocol.
",38.454,-96.836,0.000484141033978644,0.177297024976791
23798,3519,KS3846209728420170419,UNNAMED,2017,4,19,Unknown,,10010715,MTBS,Initial,20170419,802803320170310,702803320170419,,-75,16,-970,-150,50,9999,9999,"Mapped fire using prairie fire mapping protocol.
",38.456,-97.289,0.00146981983495897,0.314922978247961
23799,35434,KS3846809674920170419,UNNAMED,2017,4,19,Unknown,,10010719,MTBS,Initial,20170419,802803320170310,702803320170419,,-75,16,-970,-150,50,9999,9999,"Mapped fire using prairie fire mapping protocol.
",38.485,-96.75,0.0148050809758632,2.07769802702814
23800,2769,KS3847109609220170506,UNNAMED,2017,5,6,Unknown,,10010597,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.488,-96.092,0.00115701146020586,0.702635175954391
23801,2406,KS3848309733120170419,UNNAMED,2017,4,19,Unknown,,10010711,MTBS,Initial,20170419,802803320170310,702803320170419,,-75,16,-970,-150,20,9999,9999,"Mapped fire using prairie fire mapping protocol.
",38.486,-97.332,0.00100572428554094,0.324143494078967
23802,37456,KS3848409648120170506,UNNAMED,2017,5,6,Unknown,,10010821,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,100,-9999,-9999,"Mapped fire using prairie fire mapping protocol.
",38.462,-96.465,0.0156473315238227,3.05079823816216
23803,7607,KS3848909596420170506,UNNAMED,2017,5,6,Unknown,,10010601,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.476,-95.964,0.00317833600403601,1.4963107407961
23804,1932,KS3850209794220170108,2017-00000869,2017,1,8,Wildfire,B5C2985A-2A49-49F3-AE53-D5DAAF480CEF,10009615,MTBS,Initial,20170108,802903320160227,802903320170301,,11,11,-970,-150,50,9999,9999,,38.528,-97.923,0.00080788936765673,0.182755830597991
23805,1905,KS3850509636320170411,UNNAMED,2017,4,11,Unknown,,10010476,MTBS,Initial,20170411,802803320170310,802803320170411,,38,47,-970,-150,50,9999,9999,,38.505,-96.352,0.000796322906826907,0.256383296766825
23806,1581,KS3851609590820170506,UNNAMED,2017,5,6,Unknown,,10010592,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.529,-95.908,0.00066138936013583,0.352385523085842
23807,3695,KS3852809599220170506,UNNAMED,2017,5,6,Unknown,,10010596,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.502,-96.013,0.00154460696743563,0.841958822924499
23808,26580,KS3853309661620170411,UNNAMED,2017,4,11,Unknown,,10010472,MTBS,Initial,20170411,802803320170310,802803320170411,,38,47,-970,-150,50,9999,9999,,38.513,-96.616,0.0111119335727385,1.3084003751159
23809,3341,KS3855209609420170506,UNNAMED,2017,5,6,Unknown,,10010593,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.547,-96.073,0.00139728581358007,0.934921640583406
23810,1931,KS3855409639520170506,UNNAMED,2017,5,6,Unknown,,10010787,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,Mapped fire using prairie fire mapping protocol.,38.554,-96.39,0.000807951674220116,0.210744424104931
23811,16170,KS3856009645720170411,UNNAMED,2017,4,11,Unknown,,10010473,MTBS,Initial,20170411,802803320170310,802803320170411,,38,47,-970,-150,50,9999,9999,,38.565,-96.461,0.00676373635258993,0.873279904732786
23812,3280,KS3857309603620170506,UNNAMED,2017,5,6,Unknown,,10010590,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.573,-96.04,0.0013723691910388,0.72903016259053
23813,1368,KS3858609657820170506,UNNAMED,2017,5,6,Unknown,,10010786,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,Mapped fire using prairie fire mapping protocol.,38.583,-96.577,0.000572454151648154,0.274476171803412
23814,3926,KS3859209635320170506,UNNAMED,2017,5,6,Unknown,,10010587,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.608,-96.338,0.00164352449138634,0.651876521752137
23815,3040,KS3859409723720170419,UNNAMED,2017,4,19,Unknown,,10010704,MTBS,Initial,20170419,802803320170411,702803320170419,,-29,7,-970,-150,50,9999,9999,"Mapped fire using prairie fire mapping protocol.
",38.592,-97.238,0.00127225282461029,0.250785885755529
23816,8169,KS3859509593820170506,UNNAMED,2017,5,6,Unknown,,10010591,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.592,-95.932,0.00341858610229731,0.983143547671869
23817,1866,KS3860109656520170411,UNNAMED,2017,4,11,Unknown,,10010515,MTBS,Initial,20170411,802803320170310,802803320170411,,38,47,-970,-150,50,9999,9999,Mapped fire using prairie fire mapping protocol.,38.599,-96.565,0.000781189595016857,0.171299485551358
23818,1267,KS3860309734820170419,UNNAMED,2017,4,19,Unknown,,10010697,MTBS,Initial,20170419,802803320170310,702803320170419,,-75,16,-970,-150,50,9999,9999,"Mapped fire using prairie fire mapping protocol.
",38.603,-97.348,0.000530564408576139,0.167649288354032
23819,3083,KS3860509600520170506,UNNAMED,2017,5,6,Unknown,,10010589,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,,38.605,-96.012,0.00129050938813583,0.793014370582903
23820,1230,KS3861609662220170419,UNNAMED,2017,4,19,Unknown,,10010694,MTBS,Initial,20170419,802803320170310,702803320170419,,-75,16,-970,-150,20,9999,9999,"Mapped fire using prairie fire mapping protocol.
",38.624,-96.632,0.000514900348815323,0.359850253302777
23821,5280,KS3861709657420170419,UNNAMED,2017,4,19,Unknown,,10010706,MTBS,Initial,20170419,802803320170310,702803320170419,,-75,16,-970,-150,50,9999,9999,"Mapped fire using prairie fire mapping protocol.
",38.629,-96.549,0.00221080004032576,0.535268871207039
23822,2423,KS3862609648620170411,UNNAMED,2017,4,11,Unknown,,10010511,MTBS,Initial,20170411,802803320170310,802803320170411,,38,47,-970,-150,50,9999,9999,Fire mapped using prairie fire mapping protocol.,38.628,-96.481,0.00101441876974046,0.232036946616384
23823,1752,KS3863509628620170506,UNNAMED,2017,5,6,Unknown,,10010586,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,,38.634,-96.285,0.000733558670102358,0.245682512994721
23824,4488,KS3865009640720170411,UNNAMED,2017,4,11,Unknown,,10010468,MTBS,Initial,20170411,802803320170310,802803320170411,,38,47,-970,-150,50,9999,9999,,38.651,-96.409,0.00187955409125942,0.728614846126324
23825,1356,KS3865209644020170506,UNNAMED,2017,5,6,Unknown,,10010584,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.648,-96.439,0.000568081250728109,0.202533564245353
23826,2135,KS3865609608020170506,UNNAMED,2017,5,6,Unknown,,10010583,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,,38.667,-96.08,0.000894525755962283,0.340241904385246
23827,1736,KS3866009638020170506,UNNAMED,2017,5,6,Unknown,,10010784,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,150,-9999,-9999,Mapped fire using prairie fire mapping protocol.,38.673,-96.381,0.0007276523822399,0.345742969560072
23828,6452,KS3866909653720170419,UNNAMED,2017,4,19,Unknown,,10010785,MTBS,Initial,20170419,802803320170310,702803320170419,,-75,16,-970,-150,50,9999,9999,"Mapped fire using prairie fire mapping protocol.
",38.683,-96.558,0.00270325944136184,0.806749305262059
23829,1227,KS3867509643320170411,UNNAMED,2017,4,11,Unknown,,10010516,MTBS,Initial,20170411,802803320170310,802803320170411,,38,47,-970,-150,50,9999,9999,Mapped fire using prairie fire mapping protocol.,38.681,-96.439,0.000514099479202337,0.221658253864368
23830,1089,KS3868209616220170506,UNNAMED,2017,5,6,Unknown,,10010598,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,150,-9999,-9999,Mapped fire using prairie fire mapping protocol.,38.681,-96.16,0.000456580255767488,0.313645208563399
23831,6327,KS3868209624720170506,UNNAMED,2017,5,6,Unknown,,10010537,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,150,-9999,-9999,Mapped fire using prairie fire mapping protocol.,38.685,-96.256,0.00265092626892085,0.743482290843681
23832,5312,KS3870309647520170506,UNNAMED,2017,5,6,Unknown,,10010582,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.706,-96.474,0.00222650682516098,0.637868305129674
23833,2133,KS3870909630020170506,UNNAMED,2017,5,6,Unknown,,10010581,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.707,-96.303,0.000894157320829179,0.329374561035578
23834,2638,KS3872409667120170419,UNNAMED,2017,4,19,Unknown,,10010693,MTBS,Initial,20170419,802803320170310,702803320170419,,-75,16,-970,-150,50,9999,9999,"Mapped fire using prairie fire mapping protocol.
",38.719,-96.668,0.00110604963373445,0.36339354447744
23835,2724,KS3873909644420170506,UNNAMED,2017,5,6,Unknown,,10010579,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.743,-96.444,0.0011426444872669,0.484469523280946
23836,2833,KS3874109654220170411,UNNAMED,2017,4,11,Unknown,,10010463,MTBS,Initial,20170411,802803320170310,802803320170411,,38,47,-970,-150,50,9999,9999,,38.739,-96.542,0.0011879090440752,0.456181022913841
23837,1441,KS3874209628920170506,UNNAMED,2017,5,6,Unknown,,10010578,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.739,-96.288,0.000604552297381016,0.39569224176268
23838,2000,KS3874509639620170506,UNNAMED,2017,5,6,Unknown,,10010580,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.746,-96.396,0.000838845432200493,0.358922124083003
23839,1694,KS3874709656920170411,UNNAMED,2017,4,11,Unknown,,10010519,MTBS,Initial,20170411,802803320170310,802803320170411,,38,47,-970,-150,50,9999,9999,Mapped fire using prairie fire mapping protocol.,38.747,-96.569,0.000710370156108168,0.203933582281998
23840,24402,KS3875209619520170411,UNNAMED,2017,4,11,Unknown,,10010467,MTBS,Initial,20170411,802803320170310,802803320170411,,38,47,-970,-150,50,9999,9999,,38.75,-96.207,0.010233647770714,1.58945508437054
23841,4263,KS3876009613420170506,UNNAMED,2017,5,6,Unknown,,10010595,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,150,-9999,-9999,,38.76,-96.129,0.00178813181965109,0.422754700444823
23842,2111,KS3877509610320170506,UNNAMED,2017,5,6,Unknown,,10010577,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.772,-96.103,0.000885554872002793,0.491132567983467
23843,1052,KS3877609664120170419,UNNAMED,2017,4,19,Unknown,,10010692,MTBS,Initial,20170419,802803320170310,702803320170419,,-75,16,-970,-150,50,9999,9999,"Mapped fire using prairie fire mapping protocol.
",38.777,-96.64,0.000441473172208652,0.262836009148146
23844,1091,KS3880209603820170506,UNNAMED,2017,5,6,Unknown,,10010576,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.799,-96.038,0.000457967604138377,0.25667383816313
23845,2289,KS3882409628420170506,UNNAMED,2017,5,6,Unknown,,10010575,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.822,-96.283,0.000961121557361515,0.403057670479718
23846,9633,KS3883209618920170506,UNNAMED,2017,5,6,Unknown,,10010539,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,150,-9999,-9999,Mapped fire using prairie fire mapping protocol.,38.84,-96.189,0.00404470687575706,1.10612797844768
23847,1281,KS3885009621320170506,UNNAMED,2017,5,6,Unknown,,10010574,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.851,-96.215,0.000537935108040187,0.280736726122737
23848,1056,KS3887509566420170506,UNNAMED,2017,5,6,Unknown,,10010572,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.872,-95.662,0.0004438541992814,0.284214698223075
23849,1389,KS3888509672520170419,UNNAMED,2017,4,19,Unknown,,10010668,MTBS,Initial,20170419,802803320170310,702803320170419,,-75,16,-970,-150,50,9999,9999,Mapped fire using prairie fire mapping protocol.,38.884,-96.729,0.000583738551568585,0.248802706301246
23850,1617,KS3888709634120170506,UNNAMED,2017,5,6,Unknown,,10010571,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.891,-96.338,0.000679769451784171,0.388768723957633
23851,1509,KS3889009610720170506,UNNAMED,2017,5,6,Unknown,,10010570,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.89,-96.107,0.000634291735783052,0.363700804148905
23852,9992,KS3889409622920170411,UNNAMED,2017,4,11,Unknown,,10010466,MTBS,Initial,20170411,802803320170310,802803320170411,,38,47,-970,-150,50,9999,9999,,38.897,-96.251,0.0041986829651796,0.778380259154221
23853,1764,KS3889909601220170506,UNNAMED,2017,5,6,Unknown,,10010561,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.91,-96.012,0.000741378962869827,0.417066585421422
23854,5521,KS3890109639820170506,UNNAMED,2017,5,6,Unknown,,10010566,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.91,-96.398,0.00232050272740467,1.20158512509608
23855,2110,KS3890209614320170506,UNNAMED,2017,5,6,Unknown,,10010559,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.904,-96.157,0.000886867527728338,0.288240866295649
23856,2207,KS3890609662120170419,UNNAMED,2017,4,19,Unknown,,10010665,MTBS,Initial,20170419,802803320170411,702803320170419,,-17,7,-970,-150,50,9999,9999,"Mapped fire using prairie fire mapping protocol.
",38.919,-96.621,0.000927635746055794,0.277313569432364
23857,9851,KS3890809629120170506,UNNAMED,2017,5,6,Unknown,,10010558,MTBS,Initial (SS),20170506,,802703320170506,,-9999,-9999,9999,9999,250,-9999,-9999,"Mapped fire using Prairie fire mapping protocol.
",38.949,-96.31,0.00414206654488875,1.79663707880629
23858,2717,KS3890809684520170419,UNNAMED,2017,4,19,Unknown,,10010663,MTBS,Initial,20170419,802803320170310,702803320170419,,-75,16,-970,-150,50,9999,9999,Mapped fire using prairie fire mapping protocol.,38.91,-96.842,0.00114215656226212,0.605249862200075
